Time,Visitor ID,URL,Referer,Keyword,Rank,City,Country
2015-11-06 10:56:59 -0800,1571,https://brighton.academia.edu/MithileyshSathiyanarayanan,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",Tehran,the Islamic Republic of Iran
2015-11-06 10:58:10 -0800,1571,https://brighton.academia.edu/MithileyshSathiyanarayanan,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",Tehran,the Islamic Republic of Iran
2015-11-06 10:58:13 -0800,1571,https://brighton.academia.edu/MithileyshSathiyanarayanan,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",Tehran,the Islamic Republic of Iran
2015-11-06 22:11:35 -0800,1572,http://www.academia.edu/15166361/Map_Navigation_using_hand_gesture_recognition_a_case_study_using_MYO_Connector_on_Apple_Maps,https://www.google.com/,,,,the United States
2015-11-06 22:48:20 -0800,1573,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=20&ved=0CGAQFjAJOApqFQoTCOPZ49Hb_cgCFdBMjgod93UHFg&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg&bvm=bv.106923889,d.c2E",,20,,Malaysia
2015-11-07 02:46:46 -0800,1574,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.id/,,,,Indonesia
2015-11-07 03:06:44 -0800,1575,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.id/,,,,Indonesia
2015-11-08 03:14:19 -0800,1576,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.co.in/,,,,India
2015-11-08 06:43:36 -0800,1577,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.uk/,,,Leicester,the United Kingdom
2015-11-08 07:38:40 -0800,1574,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,,"","",Jakarta,Indonesia
2015-11-08 19:15:45 -0800,1578,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.google.com.ph/search?q=project+in+thesis+sensor+controlled+car&btnG=,project in thesis sensor controlled car,,Makati,the Philippines
2015-11-08 19:15:58 -0800,1579,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",Makati,the Philippines
2015-11-08 20:55:08 -0800,1580,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-08 23:28:54 -0800,1581,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.google.com.mm/url?sa=t&rct=j&q=how+to+control+DC+servo+motor+speed+using+ESC+linking+with+PIC+16F628A+at+unmanned+ground+vehicle&source=web&cd=2&cad=rja&uact=8&ved=0CCcQFjABahUKEwiUvs-j6ILJAhVQVI4KHXStDxM&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg,how to control DC servo motor speed using ESC linking with PIC 16F628A at unmanned ground vehicle,2,,Myanmar
2015-11-08 23:30:49 -0800,1581,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",,Myanmar
2015-11-09 02:32:49 -0800,1582,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/search?&q=building+of+an+UGV#q=how+to+build+an+ugv+for+a+project,,,Saint Petersburg,the Russian Federation
2015-11-09 08:27:40 -0800,1583,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Mumbai,India
2015-11-09 09:19:49 -0800,1584,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in,,,Bangalore,India
2015-11-09 11:04:18 -0800,1585,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.ca,,,Ottawa,Canada
2015-11-09 14:08:02 -0800,1586,https://www.academia.edu/12309127/Design_and_Evaluation_of_Euler_Diagram_and_Treemap_for_Social_Network_Visualisation,https://www.academia.edu/,"","",,the Netherlands
2015-11-10 01:41:18 -0800,1587,http://www.academia.edu/12309127/Design_and_Evaluation_of_Euler_Diagram_and_Treemap_for_Social_Network_Visualisation,https://www.google.co.uk/,,,Weston-super-mare,the United Kingdom
2015-11-10 03:06:55 -0800,1588,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,Tehran,the Islamic Republic of Iran
2015-11-10 03:29:04 -0800,1588,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,Tehran,the Islamic Republic of Iran
2015-11-10 03:52:53 -0800,702,https://www.academia.edu/17665862/Visualizing_social_networks_using_a_treemap_overlaid_with_a_graph?auto_accept_coauthor=true,https://www.academia.edu/?notification_code=uiQC5Ztw,"","",Brighton,the United Kingdom
2015-11-10 07:08:29 -0800,1588,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,Tehran,the Islamic Republic of Iran
2015-11-10 09:29:51 -0800,1589,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.tr/,,,Ankara,Turkey
2015-11-10 11:04:58 -0800,1588,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,,the Islamic Republic of Iran
2015-11-10 12:45:32 -0800,1590,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose?,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,"","",Islamabad,Pakistan
2015-11-10 16:34:17 -0800,1591,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com/,,,Kent,the United States
2015-11-10 18:13:55 -0800,1592,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.bing.com/search?q=ugv+mechanical+isolators+prices&qs=n&form=QBRE&pq=ugv+mechanical+isolators+prices&sc=0-0&sp=-1&sk=&cvid=11f97fcacbe64440be608afdf1e49bbc,ugv mechanical isolators prices,,,Singapore
2015-11-11 00:16:47 -0800,1593,http://www.academia.edu/12967765/Multi-channel_Scheduling_Algorithm_PG_Thesis_full_version_,https://www.google.com/,,,Pittsburgh,the United States
2015-11-11 06:53:03 -0800,1594,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,,"","",Kinsale,Ireland
2015-11-11 07:06:08 -0800,1595,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,,the United States
2015-11-11 07:37:12 -0800,1588,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,,the Islamic Republic of Iran
2015-11-11 17:45:03 -0800,1596,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.nl/,,,Zoetermeer,the Netherlands
2015-11-12 11:13:14 -0800,1572,http://www.academia.edu/15166361/Map_Navigation_using_hand_gesture_recognition_a_case_study_using_MYO_Connector_on_Apple_Maps,https://www.google.com/,,,,the United States
2015-11-13 09:55:43 -0800,1597,https://www.academia.edu/17665862/Visualizing_social_networks_using_a_treemap_overlaid_with_a_graph,https://www.academia.edu/Documents/in/Social_Network_Analysis_SNA_?page=3,"","",,Slovenia
2015-11-13 09:57:42 -0800,1598,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Islamabad,Pakistan
2015-11-14 09:00:01 -0800,1599,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-14 19:17:46 -0800,1600,http://city.academia.edu/MithileyshSathiyanarayanan/Thesis,https://www.google.co.in/,,,Kolkata,India
2015-11-14 19:18:33 -0800,1600,http://city.academia.edu/MithileyshSathiyanarayanan/Thesis,https://www.google.co.in/,,,Kolkata,India
2015-11-15 06:59:59 -0800,1601,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Islamabad,Pakistan
2015-11-15 07:17:48 -0800,1602,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",Islamabad,Pakistan
2015-11-15 08:23:16 -0800,188,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",Gurgaon,India
2015-11-15 13:54:52 -0800,1603,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com.ng/,,,,Nigeria
2015-11-16 02:09:46 -0800,1557,https://city.academia.edu/MithileyshSathiyanarayanan,,"","",Brighton,the United Kingdom
2015-11-16 02:10:16 -0800,1557,https://www.academia.edu/17665862/Visualizing_social_networks_using_a_treemap_overlaid_with_a_graph,https://city.academia.edu/MithileyshSathiyanarayanan/,"","",Brighton,the United Kingdom
2015-11-16 02:30:32 -0800,1604,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in,,,,India
2015-11-16 11:45:44 -0800,1605,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,Evansville,the United States
2015-11-16 17:14:50 -0800,1606,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.sg/,,,Singapore,Singapore
2015-11-17 16:19:26 -0800,1607,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,https://www.google.com,,,Rhodes,South Africa
2015-11-17 16:39:45 -0800,1608,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.com/,,,New York,the United States
2015-11-17 19:36:24 -0800,1523,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",,India
2015-11-17 23:12:07 -0800,1609,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.co.in/search?hl=en&ie=ISO-8859-1&q=unmanned+ground+vehicle+ppt+santosh+kumar,,,,India
2015-11-17 23:13:18 -0800,1610,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,https://www.google.com.hk/,,,Jinan,China
2015-11-18 01:27:14 -0800,1611,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.uk/,,,Leeds,the United Kingdom
2015-11-18 05:11:47 -0800,1612,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-18 05:17:00 -0800,1613,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-18 08:38:27 -0800,1614,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.google.com.pk/url?url=http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_&rct=j&q=&esrc=s&sa=U&ved=0CD8QFjAJahUKEwj8xLiXtJrJAhUUSo4KHRxrDB4&usg=AFQjCNHGBoJAVEK_UPqjUqdS_c2l_wx0Ew,,,Islamabad,Pakistan
2015-11-18 12:06:34 -0800,1615,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.com/,,,Houston,the United States
2015-11-19 02:40:44 -0800,1616,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,http://www.academia.edu/Documents/in/Unmanned_Ground_Vehicles,"","",,
2015-11-19 05:22:42 -0800,1617,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.uk/,,,Nuneaton,the United Kingdom
2015-11-19 05:23:05 -0800,1617,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.co.uk/,,,Nuneaton,the United Kingdom
2015-11-19 09:49:50 -0800,1618,https://www.academia.edu/12967765/Multi-channel_Scheduling_Algorithm_PG_Thesis_full_version_,http://www.google.com.kw/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=22&ved=0CCIQFjABOBRqFQoTCKi-4pGGnckCFYMdDwodthEBCw&url=http%3A%2F%2Fwww.academia.edu%2F12967765%2FMulti-channel_Scheduling_Algorithm_PG_Thesis_full_version_&usg=AFQjCNEYw7ksnQ2pf4qECP3mwZ9fGl9EqA,,22,Kuwait,Kuwait
2015-11-19 09:49:57 -0800,1618,https://www.academia.edu/12967765/Multi-channel_Scheduling_Algorithm_PG_Thesis_full_version_,http://www.google.com.kw/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=22&ved=0CCIQFjABOBRqFQoTCKi-4pGGnckCFYMdDwodthEBCw&url=http%3A%2F%2Fwww.academia.edu%2F12967765%2FMulti-channel_Scheduling_Algorithm_PG_Thesis_full_version_&usg=AFQjCNEYw7ksnQ2pf4qECP3mwZ9fGl9EqA,,22,Kuwait,Kuwait
2015-11-19 15:52:42 -0800,1619,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,https://www.google.fr,,,Billiat,France
2015-11-20 00:27:55 -0800,1620,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,,Nigeria
2015-11-20 00:32:38 -0800,1620,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,,Nigeria
2015-11-20 17:56:37 -0800,1621,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,http://r.search.yahoo.com/_ylt=A0LEVvG8zk9Wn0IAgiYXFwx.;_ylu=X3oDMTBya3R2ZmV1BHNlYwNzcgRwb3MDNARjb2xvA2JmMQR2dGlkAw--/RV=2/RE=1448099644/RO=10/RU=http%3a%2f%2fwww.academia.edu%2f8038284%2fFour_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose/RK=0/RS=LzAtoddUqYpax9ThkZrnyb4Xxxw-,"","",Kitchener,Canada
2015-11-20 20:40:00 -0800,1622,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Karachi,Pakistan
2015-11-21 02:39:37 -0800,1623,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.bd/,,,,
2015-11-21 02:46:51 -0800,1624,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Delhi,India
2015-11-21 02:51:36 -0800,1625,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",Delhi,India
2015-11-21 22:51:48 -0800,1626,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-22 03:31:29 -0800,1627,http://city.academia.edu/MithileyshSathiyanarayanan/Activity,https://www.google.ie/,,,Cambridge,the United Kingdom
2015-11-22 15:02:18 -0800,1603,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",,Nigeria
2015-11-22 16:24:10 -0800,1628,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.nl/,,,Gostar,the Islamic Republic of Iran
2015-11-22 18:29:37 -0800,1629,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.my/,,,Melaka,Malaysia
2015-11-22 18:37:39 -0800,1630,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",Melaka,Malaysia
2015-11-22 22:24:55 -0800,1631,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"http://www.google.com.pk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&cad=rja&uact=8&ved=0ahUKEwiH0Ziz9KXJAhVLWxoKHTXNCT4QFgg5MAQ&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg&sig2=6aZUzLetTxFyN5CG3A-Xvg&bvm=bv.108194040,d.d2s",,5,,Pakistan
2015-11-23 03:57:07 -0800,1627,http://city.academia.edu/MithileyshSathiyanarayanan,https://www.google.ie/,,,,the United Kingdom
2015-11-23 05:33:25 -0800,1632,https://www.academia.edu/17665862/Visualizing_social_networks_using_a_treemap_overlaid_with_a_graph,https://www.academia.edu/Documents/in/Social_Networking_and_Social_Media,"","",Izmir,Turkey
2015-11-23 09:02:05 -0800,1633,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",Tokyo,Japan
2015-11-23 13:21:04 -0800,1634,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.ca/,,,Ottawa,Canada
2015-11-23 14:18:48 -0800,1635,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com/,,,Mumbai,India
2015-11-23 20:27:13 -0800,1636,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-23 22:02:16 -0800,1637,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"http://www.google.com.et/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwj9ns22qqjJAhXGCywKHbGGBywQFggrMAI&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg&bvm=bv.108194040,d.bGg",,3,,Ethiopia
2015-11-23 22:03:54 -0800,1638,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"http://www.google.com.et/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwj9ns22qqjJAhXGCywKHbGGBywQFggrMAI&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg&bvm=bv.108194040,d.bGg",,3,,Ethiopia
2015-11-23 22:04:08 -0800,1638,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"http://www.google.com.et/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwj9ns22qqjJAhXGCywKHbGGBywQFggrMAI&url=http%3A%2F%2Fwww.academia.edu%2F8361656%2FUnmanned_Ground_Vehicle_UG_thesis_full_version_&usg=AFQjCNE7tJmS8CVi_5FsoDjwwgQJg857Dg&bvm=bv.108194040,d.bGg",,3,,Ethiopia
2015-11-24 00:28:52 -0800,1639,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com,,,,Romania
2015-11-24 00:33:45 -0800,1640,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com,,,,Romania
2015-11-24 00:48:34 -0800,1641,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com.pk/,,,Islamabad,Pakistan
2015-11-24 00:54:13 -0800,1642,https://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,"","",Islamabad,Pakistan
2015-11-24 01:02:54 -0800,1643,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,,Pakistan
2015-11-24 04:24:59 -0800,1644,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Pune,India
2015-11-24 04:25:15 -0800,1644,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Pune,India
2015-11-24 04:25:56 -0800,1644,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Pune,India
2015-11-24 04:26:03 -0800,1644,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Pune,India
2015-11-24 04:26:08 -0800,1644,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Pune,India
2015-11-24 10:05:14 -0800,1645,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.tr/,,,,Turkey
2015-11-24 10:06:08 -0800,1646,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",,Turkey
2015-11-24 23:05:24 -0800,1647,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-25 04:41:33 -0800,188,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,,"","",,India
2015-11-25 05:12:19 -0800,1648,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com/,,,Graz,Austria
2015-11-25 05:12:24 -0800,1648,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com/,,,Graz,Austria
2015-11-25 05:32:33 -0800,1649,http://city.academia.edu/MithileyshSathiyanarayanan,https://www.google.co.in/,,,Kundan,India
2015-11-25 22:19:28 -0800,1650,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.uk/,,,,the Russian Federation
2015-11-26 04:49:38 -0800,1651,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,https://www.google.co.uk/,,,,the United Kingdom
2015-11-26 04:54:01 -0800,1651,http://city.academia.edu/MithileyshSathiyanarayanan,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,"","",,the United Kingdom
2015-11-26 04:54:45 -0800,1651,http://www.academia.edu/12967765/Multi-channel_Scheduling_Algorithm_PG_Thesis_full_version_,http://city.academia.edu/MithileyshSathiyanarayanan/Thesis,"","",,the United Kingdom
2015-11-26 05:14:10 -0800,1652,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-26 05:58:11 -0800,1651,http://www.academia.edu/8252625/Drawing_Euler_Diagrams_and_Graphs_in_Combination,https://www.google.co.uk/,,,,the United Kingdom
2015-11-26 08:04:38 -0800,1653,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Islamabad,Pakistan
2015-11-26 08:05:16 -0800,1654,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Islamabad,Pakistan
2015-11-26 10:17:29 -0800,1655,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Mysore,India
2015-11-26 21:31:31 -0800,1656,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.pk/,,,Karachi,Pakistan
2015-11-26 21:32:14 -0800,1657,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,"","",Karachi,Pakistan
2015-11-27 03:12:44 -0800,1658,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in,,,,India
2015-11-27 03:13:22 -0800,1659,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in,,,,India
2015-11-27 04:26:25 -0800,1660,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Salai,India
2015-11-27 12:23:32 -0800,1661,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.gr/,,,,Greece
2015-11-27 12:26:36 -0800,1661,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.gr/,,,,Greece
2015-11-27 22:25:18 -0800,1662,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.jp/,,,Tokyo,Japan
2015-11-27 22:25:24 -0800,1662,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.jp/,,,Tokyo,Japan
2015-11-28 00:09:38 -0800,1663,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com,,,Omaha,the United States
2015-11-28 05:22:05 -0800,1659,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in,,,,India
2015-11-28 09:00:36 -0800,1664,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Vadodara,India
2015-11-28 23:32:03 -0800,1665,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.tw/,,,,Taiwan
2015-11-29 01:42:46 -0800,1666,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-29 04:02:07 -0800,1667,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,Noida,India
2015-11-29 06:40:14 -0800,1668,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-29 06:45:18 -0800,1669,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.co.in/,,,,India
2015-11-29 08:09:33 -0800,1670,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,http://www.google.co.in/search?q=wearable+device+for+defence+robotics+introduction&client=ms-opera-mini-android&channel=new&gws_rd=cr&ei=GyNbVor-GIj8oATOhaDABw,wearable device for defence robotics introduction,,,India
2015-11-29 15:38:45 -0800,1671,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_full_version_,https://www.google.com.sg,,,Singapore,Singapore
